candidate_id,null_count,null_p_gravity_bouguer_ring_score,null_p_gravity_freeair_ring_score,null_p_magnetic_ring_score,null_p_tid_artifact_risk,observed_gravity_bouguer_ring_score,observed_gravity_freeair_ring_score,observed_magnetic_ring_score,observed_tid_artifact_risk
arc_1201,19,0.75,0.95,0.85,0.75,0.273748145013555,0.23505601704199164,0.23476640374517282,0.1827608228074364
arc_1202,19,0.1,0.05,0.25,0.85,0.43511601727340693,0.5315423456813455,0.3635205350943708,0.15768545789494715
arc_1203,19,0.15,0.15,0.05,1.0,0.3517904042647606,0.39526165120791523,0.7143065504686632,0.13314156384148268
arc_1204,19,0.05,0.1,0.1,0.95,0.5338117459924248,0.558218678133503,0.5112938159784591,0.24279976378548562
arc_1205,19,0.25,0.1,0.45,0.65,0.3395323485024633,0.3929149356743253,0.34416834979450783,0.014278954152722352
arc_1206,19,0.1,0.55,0.5,0.05,0.15913422673963476,0.08896232692845667,0.08318373405188338,0.14485344282138043
arc_1207,19,0.3,0.35,0.9,0.4,0.29138993650039247,0.29568570641594927,0.2119067994295413,0.3992309711256423
arc_1208,19,0.8,0.35,0.65,0.25,0.22649536006925555,0.2687989916951405,0.23299401459232044,0.3685372980255128
arc_1209,19,0.05,0.15,0.85,0.65,0.49162851464014035,0.40453991723348737,0.26048335413992335,0.2674585384042019
arc_1210,19,0.55,0.4,0.9,0.65,0.2896124493777339,0.3272987662872788,0.18586996017329657,0.30208087182669663
arc_1211,19,0.1,0.1,0.35,0.6,0.3906898057203318,0.45435701610756707,0.3327370952890226,0.25016461947218077
arc_1212,19,0.1,0.05,0.1,0.9,0.3775798039642063,0.4202566018372537,0.4867239062799346,0.17529360412233844
arc_1213,19,0.25,0.2,0.9,0.45,0.3846175235421101,0.4497764539377223,0.23167041053048,0.19818752023566863
arc_1214,19,0.05,0.05,0.65,0.75,0.5035306449871794,0.5532900999448633,0.2874947623818355,0.1880289108034164
arc_1215,19,0.85,1.0,0.8,0.45,0.22631503500296046,0.24642738915702814,0.26452788112403286,0.22603579096202567
arc_1216,19,0.4,0.2,0.45,0.6,0.29479159379002745,0.4061158427370502,0.3418234340751385,0.18432140664866387
arc_1217,19,0.35,0.1,1.0,0.9,0.3248982071901498,0.39532210203134727,0.16346708484140612,0.07822608258844092
arc_1218,19,0.45,0.1,0.2,0.75,0.29777514370746466,0.4742802643144432,0.4291270790887912,0.19192289143482738
arc_1219,19,0.5,0.65,0.2,0.85,0.29132484369733636,0.2876605710831477,0.3397128673873278,0.1713465106472697
arc_1220,19,0.4,0.25,0.05,0.65,0.3004720464869073,0.38226726617872503,0.4429712129037635,0.2028733229593948
arc_1221,19,0.05,0.05,0.15,0.75,0.49887119584657436,0.5977141394149988,0.4027883405500766,0.227066531445852
arc_1222,19,0.25,0.1,0.9,0.4,0.3373536282679683,0.41742357596557067,0.26076393996680547,0.24961375412152617
arc_1223,19,0.45,0.1,0.3,1.0,0.34574037051518713,0.4590998934954902,0.36660188982263936,0.0
arc_1224,19,0.5,0.65,0.65,0.25,0.28871821217681354,0.2859200074191614,0.26850497506833565,0.13862570544675093
arc_1225,19,0.05,0.1,0.45,0.25,0.4336428317104148,0.44700391033695486,0.4581630071202537,0.3537289233926812
arc_1226,19,0.8,0.95,0.8,1.0,0.2743671143220286,0.23682551870548932,0.2927325233047007,0.0
arc_1227,19,0.45,0.4,0.45,0.05,0.28053442294544023,0.3072115442088838,0.3616913459586341,0.24453169506205463
arc_1228,19,0.75,0.65,0.35,1.0,0.28358065997437554,0.2873560213172724,0.3365102408637678,0.0
arc_1229,19,0.3,0.35,0.65,1.0,0.34417491091079716,0.3512685210455812,0.31531769833405676,0.0
arc_1230,19,0.1,0.15,1.0,1.0,0.4278097023917264,0.412808711289449,0.2675252867414082,0.0
arc_1231,19,0.25,0.8,0.35,1.0,0.30904526663542575,0.286683110653477,0.4053932590430379,0.0
arc_1232,19,0.15,0.55,0.45,1.0,0.3444844463598318,0.2911154815002676,0.3571160275838379,0.0
arc_1233,19,0.05,0.05,0.65,1.0,0.4212132866635021,0.44332478162725714,0.3156579289233217,0.0
arc_1234,19,0.55,0.65,0.3,1.0,0.033766472230675505,0.025960881924318897,0.03561273275083944,0.0
arc_1235,19,0.55,0.45,0.3,1.0,0.048286448617721175,0.04545184487421665,0.04396042458580814,0.0
arc_1236,19,0.2,0.5,0.2,1.0,0.054607910460174755,0.037852263434970945,0.03989830864505922,0.0
arc_1237,19,0.5,0.2,0.8,1.0,0.26040280051036563,0.3564029013522203,0.2875709460589941,0.0
arc_1238,19,0.15,0.35,0.9,0.7,0.37386799968963946,0.3817628850913963,0.2034841442583165,0.27584706377172563
arc_1239,19,0.2,0.3,0.65,0.35,0.48998324311785946,0.3593713719499546,0.3165717940963119,0.40350867440340643
arc_1240,19,0.05,0.1,0.6,0.55,0.5233187728293336,0.49086121264022736,0.2804191679548156,0.2751867694194471
arc_1241,19,0.75,0.85,0.2,0.4,0.24492222790564477,0.23477954226359943,0.46632782738517664,0.3778347684961483
arc_1242,19,0.05,0.05,0.95,0.55,0.6391954139459329,0.675989189978865,0.20482822805273465,0.3677544009853125
arc_1243,19,0.4,0.7,0.2,0.6,0.2586957698259067,0.2454787843138247,0.3077273102494871,0.3021192224458171
arc_1244,19,0.25,0.2,0.6,0.25,0.31100695764063213,0.3007565519002843,0.29696424820958667,0.3657396819182164
arc_1245,19,0.05,0.1,0.8,0.6,0.5067293657101337,0.47589268667902423,0.2290600988306591,0.18651145550639284
arc_1246,19,0.05,0.45,1.0,0.85,0.5271904646349375,0.4140515619740259,0.1262339641358577,0.15727352064726666
arc_1247,19,0.4,0.35,0.8,0.65,0.36999677502868655,0.40374858070672265,0.24931426120163436,0.20367239157704015
arc_1248,19,0.2,0.85,0.25,0.55,0.3284326091458463,0.26412577280858873,0.46460700148410017,0.18850177271865307
arc_1249,19,0.05,0.05,0.9,0.15,0.5877609364761236,0.5665259176630097,0.24283704345803564,0.3070302959670869
arc_1250,19,0.3,0.05,0.4,0.15,0.3433717323021399,0.5531284369299607,0.4440571533993736,0.2816184729462979
arc_1251,19,0.3,0.1,0.85,0.05,0.3044698753808061,0.4481114212986907,0.28362057121473466,0.5196518141016901
arc_1252,19,0.15,0.05,0.1,0.25,0.3668775937488217,0.4625163328237535,0.382989797727555,0.34883675403763403
arc_1253,19,0.05,0.05,0.1,0.05,0.536096812179324,0.6278409253372725,0.4552885945228634,0.35396722725312635
arc_1254,19,1.0,1.0,0.25,0.3,0.2618359380751341,0.2726178479342181,0.3578673050173009,0.0036444165866406624
arc_1255,19,0.55,0.8,0.95,1.0,0.28547898212845235,0.28993258242106845,0.2635813404268156,0.0
arc_1256,19,0.35,0.5,0.9,1.0,0.3432493473024304,0.339275655955095,0.21129774810583338,0.0
arc_1257,19,0.65,0.75,0.9,0.1,0.2456104940676876,0.26182359128406996,0.24023321522434832,0.2371317482250171
arc_1258,19,0.15,0.05,0.8,0.1,0.41325300595242553,0.4902114155745391,0.27722124256324326,0.007077565149313159
arc_1259,19,0.35,0.35,0.55,1.0,0.31449735676685675,0.3388230874256074,0.3467240185564809,0.0
arc_1260,19,0.9,0.8,0.9,1.0,0.23239082587428123,0.2619193302829253,0.2251813174992238,0.0
arc_1261,19,0.85,1.0,0.6,1.0,0.27371689785521847,0.26781941420495875,0.3034736873840763,0.0
arc_1262,19,0.7,0.85,0.8,1.0,0.2815169641865072,0.29773547821588997,0.2826725355357891,0.0
arc_1263,19,0.6,0.65,0.7,1.0,0.13833378185623055,0.09951513341069129,0.092778919562686,0.0
arc_1264,19,0.6,0.55,0.2,1.0,0.3074424980552727,0.3316062729337108,0.4092497764553607,0.0
arc_1265,19,1.0,1.0,0.45,0.1,0.1844232182413577,0.2007353099387122,0.33679016597646094,0.14754430664269097
arc_1266,19,0.45,0.65,0.3,1.0,0.30595251721566424,0.2729174921019228,0.36277102232939457,0.0
arc_1267,19,0.3,0.45,0.45,1.0,0.33833671083548944,0.33172592919983057,0.33969101805515967,0.0
arc_1268,19,1.0,0.9,0.55,1.0,0.2505447891274964,0.2427873447337462,0.32773484258983887,0.0
arc_1269,19,0.15,0.15,0.5,1.0,0.41725178754302505,0.4678589656192187,0.36596003428722246,0.0
arc_1270,19,0.7,0.55,0.05,1.0,0.2545712795297946,0.28552226546101317,0.5812985028968849,0.0
arc_1271,19,0.25,0.1,0.05,1.0,0.3694415287409595,0.6105952783268251,0.5937518066809625,0.0
arc_1272,19,0.05,0.05,0.15,1.0,0.6312956976892122,0.6872982616762674,0.4892002167801542,0.0
arc_1273,19,0.75,0.3,0.5,1.0,0.269257454001967,0.39954405433590473,0.32231971355562916,0.0
arc_1274,19,0.5,0.5,0.4,1.0,0.2902728304150905,0.33829229144410167,0.338829327720257,0.0
arc_1275,19,0.6,0.9,0.65,1.0,0.030009306780709063,0.01346231421392459,0.028968236624192113,0.0
arc_1276,19,0.9,0.75,0.15,1.0,0.2512450023159034,0.2713500688303112,0.5730551359410978,0.0
arc_1277,19,0.9,0.95,0.9,1.0,0.27151147774306816,0.22118179990779063,0.21517300550949237,0.0
arc_1278,19,0.3,0.95,0.9,0.05,0.23198801923980078,0.1407446972237555,0.18829317520633224,0.5625
arc_1279,19,0.8,0.1,0.05,1.0,0.21873950566611516,0.4009709599197776,0.5435315230932914,0.0
arc_1280,19,0.1,0.25,0.75,0.2,0.4066024277745843,0.45380709171493694,0.27400042974446087,0.15084296029128788
arc_1281,19,0.35,0.3,0.4,1.0,0.3489960414103482,0.4018921693727453,0.35123184890896386,0.0
arc_1282,19,0.65,0.8,0.95,1.0,0.18196294488642592,0.14526698378064054,0.14189579718787657,0.0
arc_1283,19,0.7,0.85,0.2,0.65,0.2610975963550692,0.20062344753802228,0.3780992845403416,0.2188787404746327
arc_1284,19,0.5,0.5,0.9,0.75,0.2054472135820609,0.1980089357166006,0.13417760173467808,0.18118211168033233
arc_1285,19,0.25,0.3,0.45,0.05,0.17997129619433316,0.1707536125708637,0.19795197121845826,0.032555198613023306
arc_1286,19,0.6,0.7,0.1,0.05,0.13657149173185468,0.11761545455238205,0.26922243567542525,0.23304926641130752
arc_1287,19,0.9,0.05,0.2,1.0,0.04441080398746366,0.13652029750526454,0.07451997838058261,0.0
arc_1288,19,0.5,0.75,0.4,0.1,0.2693398329054201,0.23630228893846525,0.388263050534414,0.15004077071756464
arc_1289,19,0.55,1.0,0.45,1.0,0.20033125368850635,0.13537438566565443,0.19638190462141852,0.0
arc_1290,19,0.45,0.35,0.55,1.0,0.3135429111957103,0.39657823193497616,0.3138036278696509,0.0
arc_1291,19,0.1,0.35,0.2,1.0,0.0896620403322252,0.050365016776047926,0.05090646082914993,0.0
arc_1292,19,0.5,0.05,0.1,0.05,0.2859486806150666,0.40995070840328907,0.37441662522245145,0.3294504959529912
arc_1293,19,0.2,0.2,0.4,1.0,0.38487945200325624,0.37561626868891324,0.3112504334037647,0.0
arc_1294,19,0.05,0.1,0.75,1.0,0.41119160529661825,0.42007517166282593,0.27590284438750534,0.0
arc_1295,19,0.35,0.8,0.1,1.0,0.33431570187841597,0.2682823495202213,0.44093896479071926,0.0
arc_1296,19,0.8,0.7,0.05,0.2,0.25942827538691604,0.2561823142639201,0.720104514841424,0.09640728627974984
arc_1297,19,0.35,0.1,0.7,0.7,0.3266742966149029,0.3795012036514313,0.2867694123168122,0.3923778025728386
arc_1298,19,0.7,0.65,0.35,1.0,0.2576176040084711,0.2658735148666544,0.3113344731035142,0.0
arc_1299,19,0.3,0.1,0.5,1.0,0.3279736973595824,0.37458134327954706,0.36212505108197235,0.0
arc_1300,19,0.85,0.8,0.25,1.0,0.24919844960463722,0.25842022746526866,0.3984423079937212,0.0
arc_1301,19,0.25,0.1,0.55,1.0,0.3609781981652772,0.4505624700782263,0.32780180841167306,0.0
arc_1302,19,0.2,0.7,0.1,1.0,0.4662963680850975,0.29670568551703497,0.5545597785130296,0.0
arc_1303,19,0.75,0.7,0.05,1.0,0.26150816013275774,0.27647542294299815,0.553820706421521,0.0
arc_1304,19,0.65,0.35,0.85,1.0,0.2854950068177489,0.3188390206487025,0.24473904534835966,0.0
arc_1305,19,0.95,0.65,0.5,1.0,0.2530281089804986,0.30728433680241696,0.3247462153446026,0.0
arc_1306,19,0.25,0.4,0.15,0.95,0.3457363053311283,0.32462354371304614,0.37841457554077057,0.21314256914289054
arc_1307,19,0.15,0.1,0.55,0.4,0.3727276107997082,0.3995689327134053,0.3367197457654529,0.33269111680622204
arc_1308,19,0.75,0.55,0.65,1.0,0.27579539064633596,0.29282255860266254,0.2997759434604247,0.0
arc_1309,19,0.4,0.55,0.45,0.05,0.31449929103868157,0.3166832911161656,0.33480503489800273,0.6401499390995956
arc_1310,19,0.95,0.85,0.8,1.0,0.2381349518578149,0.24359654101777545,0.25385846009462104,0.0
arc_1311,19,0.7,0.5,1.0,1.0,0.2448876442953432,0.3197141868238923,0.22832918250356096,0.0
arc_1312,19,0.4,0.4,0.75,1.0,0.010801746511052649,0.009402477520780758,0.00913483207171353,0.0
arc_1313,19,0.1,0.4,0.95,1.0,0.010830743757267457,0.00671262228933068,0.003467424862097221,0.0
arc_1314,19,0.9,1.0,0.15,1.0,0.013202879102446195,0.006753253151948295,0.03214539892501758,0.0
arc_1315,19,nan,nan,nan,1.0,nan,nan,nan,0.0
arc_1316,19,0.05,0.05,0.5,0.05,0.6036434003554962,0.6058222608353832,0.3097171406454059,0.38483774014972705
arc_1317,19,0.6,0.55,0.9,0.75,0.2715144899373591,0.29817137368124114,0.24477604144988996,0.15945033349392654
