structure_review_rank,structure_id,representative_candidate_id,representative_name,lon,lat,radius_km,diameter_km,member_count,member_candidate_ids,radius_min_km,radius_max_km,followup_score,review_tier,domain,geology_independence,geology_boundary_coincidence,geology_nearby_types,tid_artifact_risk,active_fault_coverage,nearest_active_fault_km,nearest_active_fault_name,nearest_active_fault_slip_type,fault_length_within_radius_km,fault_intersects_candidate,fault_search_degrees,active_fault_proximity_ratio,fault_control_flag
374,structure_0374,arc_0492,#485,-144.30905308163366,59.078869497031675,309.61697967458616,619.2339593491723,1,arc_0492,309.61697967458616,309.61697967458616,0.6580481518178081,D_background,mixed,0.7038563446649744,0.2961436553350256,accretionary complex;oceanic back-arc basin;oceanic crust;ophiolite complex;volcanic arc,0.3621065838801607,1,18.92015657895133,,Reverse-Strike-Slip,1768.045557583023,1,2,0.06110826544085795,intersects_active_fault
375,structure_0375,arc_0078,#073,1.5231912044334024,-15.20146428489755,72.64135255343693,145.28270510687386,1,arc_0078,72.64135255343693,72.64135255343693,0.6578819131542682,D_background,ocean,1.0,0.0,,0.2170687565580238,1,1518.2409361981743,,Spreading_Ridge,0.0,0,20,20.900504779028108,no_mapped_active_fault_within_radius
376,structure_0376,arc_1285,#1282,-57.75948136166633,51.651173387025075,17.54012141755415,35.0802428351083,1,arc_1285,17.54012141755415,17.54012141755415,0.6576922275708125,D_background,land,1.0,0.0,,0.0325551986130233,1,2476.7625341301687,,Spreading_Ridge,0.0,0,20,141.20555241148017,no_mapped_active_fault_within_radius
377,structure_0377,arc_0832,#829,112.91467054842383,69.40921622790542,14.423712703455196,28.847425406910393,1,arc_0832,14.423712703455196,14.423712703455196,0.6576008246497547,D_background,land,1.0,0.0,,0.0,1,1046.3458365121799,,Spreading_Ridge,0.0,0,20,72.54344689363703,no_mapped_active_fault_within_radius
378,structure_0378,arc_1163,#1161,-41.46326405061535,-55.105677961891324,75.29150181260503,150.58300362521007,1,arc_1163,75.29150181260503,75.29150181260503,0.6561218038498865,D_background,ocean,1.0,0.0,accretionary complex;oceanic back-arc basin,0.2007623777104995,1,93.06297901075267,,Subduction_Thrust,0.0,0,2,1.2360356317819177,no_mapped_active_fault_within_radius
379,structure_0379,arc_1076,#1074,-84.40644391644116,36.229345499141736,16.22679965376715,32.4535993075343,1,arc_1076,16.22679965376715,16.22679965376715,0.655585246464335,D_background,land,1.0,0.0,,0.0,1,1381.9083214742805,Cay Sal Fault,Reverse,0.0,0,20,85.16209917914789,no_mapped_active_fault_within_radius
380,structure_0380,arc_0375,#364,-9.59289164017028,60.13768545494311,13.41212552642489,26.82425105284978,1,arc_0375,13.41212552642489,13.41212552642489,0.6554888317039541,D_background,ocean,1.0,0.0,,0.5990945470757786,1,644.9922808959992,,Spreading_Ridge,0.0,0,10,48.09023593055552,no_mapped_active_fault_within_radius
381,structure_0381,arc_0932,#931,130.09413479216846,25.310862945502866,123.15913434666317,246.31826869332633,1,arc_0932,123.15913434666317,123.15913434666317,0.6547747869407256,D_background,ocean,0.8560028380095612,0.1439971619904388,accretionary complex;oceanic crust;volcanic arc,0.1799508455509007,1,121.391633514348,,Subduction_Thrust,37.169169394523855,1,2,0.9856486419647926,intersects_active_fault
382,structure_0382,arc_0425,#419,14.558916156907031,39.209902351677194,80.19385270761374,160.3877054152275,1,arc_0425,80.19385270761374,80.19385270761374,0.6546979673637695,D_background,ocean,0.7380614413411635,0.2619385586588365,accretionary complex;continental back-arc basin;oceanic back-arc basin;volcanic arc,0.0848212691097886,1,55.003212599845014,,Reverse,91.10564772168453,1,2,0.6858781657540056,intersects_active_fault
383,structure_0383,arc_0132,#144,34.643348060642325,20.78137497091396,6.9226848292226055,13.845369658445211,1,arc_0132,6.9226848292226055,6.9226848292226055,0.6541595752738092,D_background,land,1.0,0.0,,0.0,1,377.8897012101449,,,0.0,0,2,54.58715953887802,no_mapped_active_fault_within_radius
384,structure_0384,arc_0299,#292,-109.63612423028414,36.99032631192238,70.45768102585161,140.91536205170323,1,arc_0299,70.45768102585161,70.45768102585161,0.6534677758822727,D_background,land,1.0,0.0,,0.0,1,251.09656624877255,Sevier/Toroweap fault zone (northern),Normal,0.0,0,5,3.563792656710384,no_mapped_active_fault_within_radius
385,structure_0385,arc_0383,#346,23.259178035369786,18.880422949771845,10.508084685528813,21.016169371057625,1,arc_0383,10.508084685528813,10.508084685528813,0.652981120568233,D_background,land,1.0,0.0,,0.0,1,1050.285131787386,Kalabsha Fault,Strike-Slip,0.0,0,10,99.95019675029685,no_mapped_active_fault_within_radius
386,structure_0386,arc_0263,#262,-126.75287167135342,58.8320826519399,61.06260017506163,122.12520035012327,1,arc_0263,61.06260017506163,61.06260017506163,0.6529290444599538,D_background,land,0.8888165253162706,0.1111834746837293,orogenic belt;passive margin;volcanic arc,0.0,1,482.21366796224333,Chatham Strait section,Reverse-Strike-Slip,0.0,0,10,7.897037901756148,no_mapped_active_fault_within_radius
387,structure_0387,arc_0131,#133,32.156896194192655,12.043030572672176,881.8262402387194,1763.6524804774388,1,arc_0131,881.8262402387194,881.8262402387194,0.651615619121539,D_background,land,0.6130706940682817,0.3869293059317182,continental back-arc basin;narrow rift;oceanic crust;orogenic belt;shield;volcanic arc,0.0965926063303659,1,516.8745418779165,,,195.56812847942896,1,5,0.5861410312965889,intersects_active_fault
388,structure_0388,arc_0438,#432,173.1707205988953,19.7845070232831,126.06858971739472,252.13717943478943,1,arc_0438,126.06858971739472,126.06858971739472,0.651569926547045,D_background,ocean,1.0,0.0,,0.1250506116507079,1,2666.300660000186,,Subduction_Thrust,0.0,0,40,21.149603291170113,no_mapped_active_fault_within_radius
389,structure_0389,arc_0231,#232,-116.34087917542152,38.70488806138443,88.36164490973337,176.72328981946674,1,arc_0231,88.36164490973337,88.36164490973337,0.6505008651184978,D_background,land,1.0,0.0,,0.0,1,3.1960849320523903,Little Fish Lake Valley fault,Normal,519.6340381581635,1,2,0.03617050062068649,intersects_active_fault
390,structure_0390,arc_0933,#932,131.75998086509026,28.72457225313026,146.98454042769922,293.96908085539843,1,arc_0933,146.98454042769922,146.98454042769922,0.6500130690048985,D_background,ocean,0.6801920042968056,0.3198079957031944,accretionary complex;oceanic crust;volcanic arc,0.2306949976236491,1,27.17773411933323,,Subduction_Thrust,293.51683625486385,1,2,0.18490199064643664,intersects_active_fault
391,structure_0391,arc_1226,#1226,-69.07836975221885,2.472351108330832,144.11397790824506,288.2279558164901,1,arc_1226,144.11397790824506,144.11397790824506,0.6498313669540347,D_background,land,0.9680157790562424,0.0319842209437574,orogenic belt;volcanic arc,0.0,1,350.33854828823894,GUAYAQUIL ALGECIRAS FAULT SYSTEM,Dextral,0.0,0,2,2.4309824305265764,no_mapped_active_fault_within_radius
392,structure_0392,arc_0063,#058,-91.54987371469257,-11.080794603602156,47.63810185741402,95.27620371482804,1,arc_0063,47.63810185741402,47.63810185741402,0.649771707174329,D_background,ocean,1.0,0.0,,0.1600261539672357,1,1186.423103369111,,Subduction_Thrust,0.0,0,10,24.904919740929294,no_mapped_active_fault_within_radius
393,structure_0393,arc_1175,#1173,-28.510298116670953,-50.37156056105477,76.85795745561776,153.71591491123553,1,arc_1175,76.85795745561776,76.85795745561776,0.6495667753015539,D_background,ocean,1.0,0.0,,0.1565955018061563,1,515.6928008049655,,Subduction_Thrust,0.0,0,5,6.709686516230364,no_mapped_active_fault_within_radius
394,structure_0394,arc_0876,#875,69.75128883871272,45.72827820873276,57.01906902409102,114.03813804818203,1,arc_0876,57.01906902409102,57.01906902409102,0.6495379685993012,D_background,land,0.9192343726813484,0.0807656273186516,basin;volcanic arc,0.0,1,222.32016880473972,,Dextral,0.0,0,2,3.899049433985105,no_mapped_active_fault_within_radius
395,structure_0395,arc_0614,#601,-63.76695679719094,42.5791961445637,682.6874635428802,1365.3749270857604,1,arc_0614,682.6874635428802,682.6874635428802,0.6495081948580502,D_background,mixed,0.6576714893789133,0.3423285106210867,oceanic crust;orogenic belt;passive margin;volcanic arc,0.4215147549361956,1,2371.6182921508303,,Spreading_Ridge,0.0,0,20,3.4739444017956056,no_mapped_active_fault_within_radius
396,structure_0396,arc_0648,#631,20.5518575671245,-68.28695776451922,422.71724471691516,845.4344894338303,2,arc_0647;arc_0648,360.4619777845651,484.9725116492652,0.6488623864154385,D_background,ocean,0.8436523501584307,0.1563476498415693,oceanic crust;orogenic belt;passive margin;volcanic arc,0.4736769570011025,1,1663.2280756135524,,Spreading_Ridge,0.0,0,20,3.934611365872668,no_mapped_active_fault_within_radius
397,structure_0397,arc_0251,#250,-121.08639580180274,39.33697442223178,143.2848444411482,286.5696888822964,1,arc_0251,143.2848444411482,143.2848444411482,0.6487419477291257,D_background,land,0.7877694988286958,0.2122305011713041,accretionary complex;volcanic arc;wide rift,0.2087785611698655,1,25.190804196703592,Swain Ravine - Spenceville,Reverse,1348.159912839445,1,2,0.17580927204796096,intersects_active_fault
398,structure_0398,arc_0344,#333,-5.079130888527999,56.548942694714704,9.71179184833097,19.42358369666194,1,arc_0344,9.71179184833097,9.71179184833097,0.6483925456771279,D_background,land,0.5779877927151162,0.4220122072848837,craton;orogenic belt,0.1481361335050975,1,827.7472038673761,,Normal,0.0,0,10,85.2311516550501,no_mapped_active_fault_within_radius
399,structure_0399,arc_1310,#1306,-99.47811909804966,25.23781226871663,41.84040363613669,83.68080727227338,1,arc_1310,41.84040363613669,41.84040363613669,0.6482835366092876,D_background,land,0.9052828793277264,0.0947171206722736,volcanic arc;wide rift,0.0,1,492.1928799773796,SN Cerro el Obispo y San Diego,Normal,0.0,0,5,11.76357867523732,no_mapped_active_fault_within_radius
400,structure_0400,arc_0192,#193,29.665214472285868,-28.558275031956025,9.41608180368337,18.83216360736674,1,arc_0192,9.41608180368337,9.41608180368337,0.6482656732772484,D_background,land,1.0,0.0,,0.0,1,369.8502594786696,,Sinistral_Transform,0.0,0,5,39.278573316343966,no_mapped_active_fault_within_radius
401,structure_0401,arc_0728,#711,41.14698121628692,11.34107604845289,3631.208404820514,7262.416809641028,1,arc_0728,3631.208404820514,3631.208404820514,0.6480575587229863,D_background,mixed,0.5652992111810236,0.4347007888189764,accretionary complex;basin;continental back-arc basin;craton;foredeep basin;magmatic province;narrow rift;oceanic back-arc basin;oceanic crust;ophiolite complex;orogenic belt;passive margin;shield;volcanic arc,0.2554508779783664,1,26.1642161714862,,Normal,3014.2666075204893,1,2,0.0072053744248753646,intersects_active_fault
402,structure_0402,arc_0846,#844,84.54263315114912,63.406334906843355,91.2014416137116,182.4028832274232,1,arc_0846,91.2014416137116,91.2014416137116,0.6480093007708838,D_background,land,0.923065471463404,0.076934528536596,orogenic belt;wide rift,0.0,1,1254.980293699158,West Sayan Fault,Sinistral,0.0,0,10,13.760531319391767,no_mapped_active_fault_within_radius
403,structure_0403,arc_1245,#1242,-84.55083594640239,5.1965991478733455,82.68049031088002,165.36098062176004,1,arc_1245,82.68049031088002,82.68049031088002,0.6478609753879707,D_background,ocean,1.0,0.0,,0.1865114555063928,1,36.10181959615292,,Sinistral_Transform,49.18650488600367,1,2,0.4366425436086491,intersects_active_fault
404,structure_0404,arc_0941,#940,124.29397325349908,43.2868088069426,55.57385694919672,111.14771389839343,1,arc_0941,55.57385694919672,55.57385694919672,0.6478441082844362,D_background,land,0.766006202137012,0.233993797862988,orogenic belt;shield,0.0,1,1135.1886490917545,Kandamisaki,Sinistral,0.0,0,10,20.426666627250583,no_mapped_active_fault_within_radius
405,structure_0405,arc_0482,#475,108.05666728705211,-3.0324539423071037,83.55814916360636,167.11629832721272,1,arc_0482,83.55814916360636,83.55814916360636,0.6468865911794217,D_background,ocean,0.9538666216433984,0.0461333783566015,passive margin;volcanic arc,0.3369686714329001,1,390.9658723770057,,Reverse,0.0,0,5,4.678967596703187,no_mapped_active_fault_within_radius
406,structure_0406,arc_0038,#012,30.625293361581925,-22.01166994597683,31.906462270176476,63.81292454035295,1,arc_0038,31.906462270176476,31.906462270176476,0.6468487823261165,D_background,land,1.0,0.0,,0.0,1,82.72139508664625,,Normal,0.0,0,2,2.592621970627166,no_mapped_active_fault_within_radius
407,structure_0407,arc_0025,#025,15.663656355411291,-21.65790717622411,17.288137194999557,34.576274389999114,1,arc_0025,17.288137194999557,17.288137194999557,0.646275900406179,D_background,land,1.0,0.0,,0.0,1,1240.7766670643746,,Normal,0.0,0,20,71.77040840601718,no_mapped_active_fault_within_radius
408,structure_0408,arc_0042,#008,13.020304733862133,3.8579283923687453,378.8080397028412,757.6160794056824,1,arc_0042,378.8080397028412,378.8080397028412,0.6458597210899664,D_background,land,0.8959615457880167,0.1040384542119832,craton;oceanic crust;orogenic belt;passive margin;shield,0.2169203429622144,1,340.64392230631745,,,171.59013475767978,1,5,0.8992520923619735,intersects_active_fault
409,structure_0409,arc_0346,#335,-5.263983708741108,55.626898579777446,7.412574355621686,14.825148711243372,1,arc_0346,7.412574355621686,7.412574355621686,0.6454523053393028,D_background,mixed,1.0,0.0,,0.4654684387530721,1,783.2093117700929,,Normal,0.0,0,20,105.6595555329719,no_mapped_active_fault_within_radius
410,structure_0410,arc_0122,#124,141.98006870550057,70.31126823791196,14.9357225176137,29.8714450352274,1,arc_0122,14.9357225176137,14.9357225176137,0.645232707673792,D_background,land,1.0,0.0,,0.0,1,209.599513053409,,Reverse,0.0,0,5,14.033436467919664,no_mapped_active_fault_within_radius
411,structure_0411,arc_0399,#393,-104.09546054459912,23.342001929607815,35.47106822946645,70.9421364589329,1,arc_0399,35.47106822946645,35.47106822946645,0.6450775292524683,D_background,land,1.0,0.0,,0.0,1,82.38334483362925,SN Monte Redondo y San Rafael  Sección C,Normal,0.0,0,2,2.3225504318246593,no_mapped_active_fault_within_radius
412,structure_0412,arc_0974,#973,127.03336344068805,37.81907509240944,8.646039313956585,17.29207862791317,1,arc_0974,8.646039313956585,8.646039313956585,0.6450236064898808,D_background,land,1.0,0.0,,0.0,1,506.50004241221524,Kandamisaki,Sinistral,0.0,0,5,58.581741768697974,no_mapped_active_fault_within_radius
413,structure_0413,arc_0431,#425,9.394219915596125,39.65759531349275,82.40877709993164,164.81755419986328,1,arc_0431,82.40877709993164,82.40877709993164,0.643164977500057,D_background,mixed,0.9399044170341336,0.0600955829658662,continental back-arc basin;orogenic belt,0.199454947627153,1,137.15921435739008,,Subduction_Thrust,0.0,0,2,1.6643762859272409,no_mapped_active_fault_within_radius
414,structure_0414,arc_0834,#831,110.81711890295901,69.1016918312247,14.421663729148785,28.84332745829757,1,arc_0834,14.421663729148785,14.421663729148785,0.6431027039710645,D_background,land,0.7225368066086921,0.2774631933913079,shield,0.0,1,1103.4913437373814,,Spreading_Ridge,0.0,0,20,76.51623033665847,no_mapped_active_fault_within_radius
415,structure_0415,arc_1167,#1165,-45.38389059812627,-58.54207598602699,577.3510377583252,1154.7020755166504,2,arc_0649;arc_1167,573.7260502439955,580.976025272655,0.6428398837097344,D_background,ocean,0.5267422191225237,0.4732577808774763,accretionary complex;continental back-arc basin;oceanic back-arc basin;oceanic crust;passive margin;volcanic arc,0.4841934703160417,1,172.02810869268652,,Sinistral_Transform,288.74896469001953,1,2,0.29796102793998297,intersects_active_fault
416,structure_0416,arc_0056,#079,-3.984958116965089,34.72258146309761,15.259182057038634,30.51836411407727,1,arc_0056,15.259182057038634,15.259182057038634,0.6426189990918648,D_background,land,1.0,0.0,,0.0,1,8.679702065419093,Nekor Fault,Sinistral,26.294184694268562,1,2,0.5688183044788688,intersects_active_fault
417,structure_0417,arc_0868,#867,104.27577460526885,44.55131208891281,111.20718383369532,222.41436766739065,1,arc_0868,111.20718383369532,111.20718383369532,0.6416839496725172,D_background,land,0.7932381236944562,0.2067618763055437,accretionary complex;orogenic belt;passive margin;volcanic arc,0.0,1,116.26385758646329,,Anticline,0.0,0,2,1.045470747288502,no_mapped_active_fault_within_radius
418,structure_0418,arc_0378,#300,120.1183624607769,32.558946828743814,1001.8631409937084,2003.7262819874168,1,arc_0378,1001.8631409937084,1001.8631409937084,0.6416528637311025,D_background,mixed,0.3078483400870105,0.6921516599129894,accretionary complex;basin;continental back-arc basin;craton;oceanic back-arc basin;oceanic crust;orogenic belt;passive margin;shield;volcanic arc,0.4571440907694715,1,708.0407392487784,,Sinistral,2505.3580900727784,1,10,0.7067240127693498,intersects_active_fault
419,structure_0419,arc_0922,#921,171.63431488823915,-13.938634915939693,1018.7300347533284,2037.4600695066567,1,arc_0922,1018.7300347533284,1018.7300347533284,0.6414796900389902,D_background,ocean,0.4335186918734619,0.5664813081265381,accretionary complex;continental back-arc basin;oceanic back-arc basin;oceanic crust;ophiolite complex;volcanic arc;wide rift,0.4897824364664583,1,20.901839026165785,,Spreading_Ridge,766.555319711508,1,2,0.020517544700865604,intersects_active_fault
420,structure_0420,arc_0369,#356,-7.064458696801381,55.020970315416406,14.613136727326223,29.226273454652446,1,arc_0369,14.613136727326223,14.613136727326223,0.6412786258913061,D_background,land,1.0,0.0,,0.2002041270040353,1,1241.847645190927,,Spreading_Ridge,0.0,0,10,84.98159350474708,no_mapped_active_fault_within_radius
