replicate,fault_intersection_fraction,median_log1p_fault_proximity_ratio
8929,0.15625,1.8392870437529458
8930,0.0,2.3311682340668884
8931,0.125,2.2607650530539365
8932,0.0625,1.9327981275822568
8933,0.1875,1.922827201447682
8934,0.15625,1.8838229320987976
8935,0.21875,1.8183378735256157
8936,0.3125,1.885890734367887
8937,0.15625,1.8104419042942674
8938,0.25,1.9119765125217554
8939,0.125,1.902487387134988
8940,0.15625,2.303267935130827
8941,0.125,1.7186272507998677
8942,0.15625,1.984748301120165
8943,0.09375,2.1931631436286265
8944,0.125,1.852441876683229
8945,0.125,2.162247481489486
8946,0.15625,1.6140836493682476
8947,0.1875,1.3944822295794341
8948,0.25,1.886576164016803
8949,0.15625,1.5588694044894549
8950,0.125,2.3520482297803245
8951,0.1875,2.386975076025938
8952,0.21875,1.639061754484314
8953,0.1875,1.9164750902656391
8954,0.15625,2.3098778400630122
8955,0.15625,2.165108910211313
8956,0.125,2.1134554912650962
8957,0.25,1.8872615936657189
8958,0.15625,2.2227560972848437
8959,0.21875,1.511693279846663
8960,0.28125,2.3070942750292085
8961,0.125,2.3727123841394393
8962,0.125,1.965576824986632
8963,0.125,1.7278237563172119
8964,0.25,2.0000460566680003
8965,0.1875,2.27452181914384
8966,0.1875,2.255328586156201
8967,0.28125,2.0143130237470244
8968,0.15625,2.0824570042301698
8969,0.125,2.2168010010591264
8970,0.1875,1.8481934918831269
8971,0.125,2.4597854882211863
8972,0.1875,2.016551403583951
8973,0.21875,1.9984027249916436
8974,0.1875,2.2966658612766437
8975,0.125,2.1411331186528653
8976,0.1875,2.0158630246131906
8977,0.15625,1.4308410152996025
8978,0.21875,2.0997247598957007
8979,0.25,1.3423391475012556
8980,0.0625,2.0147893913879766
8981,0.15625,1.7194540266950065
8982,0.1875,2.1680162799962703
8983,0.15625,2.1179688008338085
8984,0.0625,1.5071436154294662
8985,0.15625,2.2523000256979593
8986,0.1875,2.1553665616888162
8987,0.125,2.0706690931124148
8988,0.15625,2.055252657044962
8989,0.125,2.068027072963533
8990,0.1875,1.8874849506681903
8991,0.15625,2.3081918552288174
8992,0.03125,2.2573426155063023
8993,0.15625,1.3827665215444456
8994,0.09375,2.0412748246460333
8995,0.21875,1.7456087775890774
8996,0.15625,1.9236727127603495
8997,0.125,2.199244310822354
8998,0.21875,2.1872318289691446
8999,0.1875,2.0099493182191908
9000,0.0625,2.3139236462910926
9001,0.15625,1.9007676456621039
9002,0.28125,1.6330405415329174
9003,0.21875,2.0851620494945706
9004,0.25,1.9715968156695727
9005,0.21875,1.7994698241000475
9006,0.09375,1.8710207026597838
9007,0.125,1.9485263973546179
9008,0.15625,2.1158382665357767
9009,0.15625,1.7688202386194751
9010,0.15625,1.8293020771850323
9011,0.125,2.155643044710046
9012,0.15625,2.197103204223352
9013,0.15625,1.998412709991202
9014,0.25,2.1800083571274778
9015,0.15625,2.259285618513236
9016,0.09375,2.191741690836999
9017,0.125,1.9892148437729262
9018,0.125,1.886576164016803
9019,0.15625,2.109505268509122
9020,0.25,1.2462817862084041
9021,0.21875,2.0038311868991356
9022,0.28125,1.885890734367887
9023,0.0625,1.9772760475871785
9024,0.21875,2.419844329261025
9025,0.1875,1.751394709591999
9026,0.125,1.8710207026597838
9027,0.09375,2.6102289926320497
9028,0.125,2.011749856185731
9029,0.0,1.842964534754119
9030,0.09375,1.886576164016803
9031,0.3125,1.5103451277922266
9032,0.15625,1.7792453955443004
9033,0.1875,1.8585802604112285
9034,0.09375,1.8836880843647577
9035,0.125,2.128979170037069
9036,0.125,2.2725308915544558
9037,0.25,1.885890734367887
9038,0.15625,2.074260070435451
9039,0.15625,2.0065825780897635
9040,0.0625,2.385987057706802
9041,0.21875,1.8810189140894131
9042,0.25,1.693037483982925
9043,0.25,1.9961451964889434
9044,0.0625,2.0305630280517213
9045,0.09375,2.0836103733420432
9046,0.21875,2.068652779473899
9047,0.21875,1.7584853400469194
9048,0.25,1.7527280919244173
9049,0.1875,1.7682835532814363
9050,0.09375,1.9423942211984802
9051,0.09375,2.389469665388887
9052,0.125,2.2168010010591264
9053,0.125,2.227922743212988
9054,0.1875,1.7484258551159242
9055,0.03125,2.1845230807027542
9056,0.1875,1.6347598231728326
9057,0.15625,1.9786391616593022
9058,0.125,1.8043548892402372
9059,0.21875,2.086498079728236
9060,0.125,1.9783335112191702
9061,0.125,1.915789660616723
9062,0.09375,1.9393285311363422
9063,0.125,2.197103204223352
9064,0.15625,1.6966382581136368
9065,0.03125,2.3316338577407083
9066,0.15625,1.8886532888473513
9067,0.125,1.8631530760123347
9068,0.21875,2.172319101510797
9069,0.125,2.107390512104903
9070,0.09375,2.3961213057711066
9071,0.15625,2.1489984362806873
9072,0.09375,1.5358032003092186
9073,0.1875,2.1310444802860635
9074,0.125,1.7152586516380977
9075,0.09375,1.6580082441226436
9076,0.25,1.5452486056892965
9077,0.125,2.4097608116041
9078,0.1875,2.2084757020726062
9079,0.1875,1.8760152933014145
9080,0.1875,1.8786282282807485
9081,0.125,1.9544985554426018
9082,0.03125,2.2865584994035113
9083,0.25,1.9067305276718507
9084,0.09375,2.3335101045125404
9085,0.15625,2.322330475659813
9086,0.15625,2.0676416996079134
9087,0.1875,1.8126246570303306
9088,0.1875,2.036905333605077
9089,0.21875,2.0508932422804493
9090,0.1875,1.5863193240022184
9091,0.125,2.098411097162251
9092,0.28125,1.1637228623392541
9093,0.0625,2.126016525269247
9094,0.21875,1.79497758675832
9095,0.125,2.073545242355748
9096,0.125,2.2227560972848437
9097,0.125,2.158639859811592
9098,0.09375,2.1076988698479213
9099,0.15625,2.101972035196969
9100,0.1875,1.9747794756259776
9101,0.1875,2.0011349675164976
9102,0.03125,2.4278974289481843
9103,0.25,1.8641870613753733
9104,0.28125,2.0065825780897635
9105,0.15625,2.054372649092054
9106,0.25,1.8127492057901748
9107,0.15625,2.0572570921040274
9108,0.1875,2.1852119954325406
9109,0.21875,2.2429989858896406
9110,0.28125,1.7175610016191596
9111,0.1875,2.3872783910414683
9112,0.09375,1.9335743970013417
9113,0.15625,2.360580957299178
9114,0.09375,2.0632209498429996
9115,0.15625,1.5766779783954046
9116,0.1875,1.892092699888891
9117,0.15625,1.8561506709516808
9118,0.09375,1.9807162864898507
9119,0.1875,1.8886944488826358
9120,0.28125,1.6480236143597131
9121,0.1875,2.0088654131737584
9122,0.1875,1.9954337905689878
9123,0.0625,2.684220633958162
9124,0.1875,2.185583796237924
9125,0.15625,1.2790323629754219
9126,0.15625,1.6887988286100741
9127,0.15625,2.0508932422804493
9128,0.125,2.569782994456178
9129,0.125,2.3705529273186654
9130,0.1875,2.2752645396410136
9131,0.0625,2.3640060263406983
9132,0.15625,2.214137238567737
9133,0.25,2.33279700906051
9134,0.15625,1.993335947685968
9135,0.15625,1.323728664678605
9136,0.1875,2.2305764451907875
9137,0.125,2.3853349192151687
9138,0.21875,2.084724517732428
9139,0.15625,2.237151174912934
9140,0.15625,1.979353172417727
9141,0.1875,2.357278253751303
9142,0.1875,2.0676416996079134
9143,0.1875,1.6940402263891465
9144,0.125,1.7632215348781755
9145,0.1875,2.1671352553699026
9146,0.21875,1.840363341358041
9147,0.1875,2.159287959622171
9148,0.125,2.21677575738226
9149,0.125,1.95807548386245
9150,0.125,2.3722397313439694
9151,0.21875,1.8094174926427176
9152,0.15625,2.158639859811592
9153,0.15625,2.1148680173917773
9154,0.15625,2.016533530766538
9155,0.15625,1.931506211153898
9156,0.125,2.0976415051734234
9157,0.25,1.8242898800239014
9158,0.21875,2.2497538868296254
9159,0.15625,1.584461956904987
9160,0.15625,1.870537794129539
9161,0.15625,2.4047133083768246
9162,0.21875,2.083151432989947
9163,0.15625,1.7566990223881234
9164,0.21875,2.080890744816712
9165,0.1875,2.25240290405951
9166,0.0625,2.267898785958697
9167,0.09375,1.967071818935861
9168,0.1875,1.6236690731494123
9169,0.1875,1.8764242915339748
9170,0.15625,1.9684273644439347
9171,0.375,1.2350040860014608
9172,0.1875,2.2447003689916345
9173,0.125,2.2110004592651933
9174,0.03125,2.333789369800268
9175,0.1875,1.737300375716555
9176,0.125,2.0652942486915036
9177,0.15625,1.8814854343616283
9178,0.125,2.4386161618620212
9179,0.21875,1.8680914916384874
9180,0.1875,2.2966449019456836
9181,0.1875,1.4834598161030228
9182,0.25,1.4029307333687107
9183,0.125,1.9884147508316827
9184,0.1875,1.6648375674222766
9185,0.1875,2.159018431494634
9186,0.125,2.0230898392443613
9187,0.21875,1.7475376646918999
9188,0.1875,1.8836880843647577
9189,0.125,1.8710207026597838
9190,0.09375,1.5403800225192343
9191,0.125,2.0305630280517213
9192,0.1875,2.2607650530539365
9193,0.125,2.1136402379127337
9194,0.15625,1.7432364043138167
9195,0.15625,2.0474267865629106
9196,0.03125,2.205281593073699
9197,0.0625,2.2136393884504444
9198,0.03125,2.028017157201534
9199,0.1875,1.9783746712544548
9200,0.125,2.118472006111686
9201,0.1875,2.0845145470620707
9202,0.15625,1.9483771687181923
9203,0.15625,1.7539079193844516
9204,0.21875,2.126809095046008
9205,0.0625,2.135449444772102
9206,0.09375,1.8488870746701114
9207,0.28125,2.0608351895539236
9208,0.125,2.5619979555482626
9209,0.21875,1.560022423292629
9210,0.09375,2.127964240148465
9211,0.21875,2.516487301874501
9212,0.375,0.9103588583636673
9213,0.1875,1.9345111690548538
9214,0.21875,1.8399724734018617
9215,0.25,2.156976623583767
9216,0.125,2.249894048649457
9217,0.15625,2.333056545591136
9218,0.25,1.8575600185403291
9219,0.09375,2.3095722750120893
9220,0.21875,2.002140669017031
9221,0.15625,1.9133521467862544
9222,0.1875,2.092980605238485
9223,0.1875,1.437035897401755
9224,0.15625,1.7914852947224102
9225,0.25,2.011162060341349
9226,0.21875,1.8010290302353877
9227,0.0625,2.0750722577274034
9228,0.1875,2.110991220682849
9229,0.125,2.10724931164584
9230,0.09375,1.9786391616593022
9231,0.09375,1.7818135578979692
9232,0.21875,2.03789193871747
9233,0.1875,2.229070701643422
9234,0.1875,2.192782010052589
9235,0.0625,1.9996966806208147
9236,0.09375,2.339082424597553
9237,0.25,1.7440495714537372
9238,0.09375,1.8710207026597838
9239,0.15625,2.0135270850180573
9240,0.1875,1.9772760475871785
9241,0.1875,2.3300850354710194
9242,0.15625,1.8710207026597838
9243,0.15625,2.1576388753129283
9244,0.1875,2.3088701284531017
9245,0.125,2.0443105262832866
9246,0.125,1.550424042262943
9247,0.125,2.068996247960067
9248,0.125,1.9539448742625516
9249,0.03125,2.047030154808618
9250,0.15625,1.6470891361995412
9251,0.1875,2.3157630839380525
9252,0.15625,1.629330547750472
9253,0.1875,2.4810914515195206
9254,0.125,2.068082488197225
9255,0.15625,1.8879678591984352
9256,0.15625,2.150361550352811
9257,0.09375,2.3496385950499477
9258,0.09375,2.092980605238485
9259,0.21875,1.527787619380499
9260,0.125,2.2624073875710917
9261,0.25,1.5437603694364643
9262,0.125,2.221528126039576
9263,0.28125,1.2383280095528133
9264,0.125,2.1765354770867122
9265,0.28125,1.450477556695547
9266,0.09375,2.417470997854096
9267,0.15625,1.704611934737585
9268,0.09375,2.0986564350620274
9269,0.125,1.8392870437529458
9270,0.3125,1.5388938009786073
9271,0.1875,1.9996966806208147
9272,0.1875,2.193811243439206
9273,0.1875,2.118359615396913
9274,0.09375,1.6680911835700545
9275,0.0625,2.240210034881729
9276,0.125,2.2861755368098544
9277,0.09375,1.7955718725861642
9278,0.15625,1.9789793543420044
9279,0.15625,1.9179784647520846
9280,0.1875,1.5052097964537947
9281,0.1875,1.857077110010084
9282,0.15625,1.8249436424560055
9283,0.125,2.0398825769085773
9284,0.1875,2.1755344925880484
9285,0.125,2.128122634197827
9286,0.15625,1.7186272507998677
9287,0.15625,1.9221417717987659
9288,0.125,1.7375328276201296
9289,0.1875,1.9485263973546179
9290,0.1875,2.046693301553967
9291,0.15625,1.840846249888286
9292,0.21875,1.970067427391798
9293,0.25,1.9058363144224355
9294,0.15625,2.030205827455429
9295,0.03125,2.1918942882641526
9296,0.21875,1.885890734367887
9297,0.125,1.9221417717987659
9298,0.1875,2.2007900099882107
9299,0.09375,1.7426654877254042
9300,0.21875,2.070024474878594
9301,0.125,2.3829584642578063
9302,0.1875,1.3554076882587351
9303,0.125,2.098257402569911
9304,0.125,2.0676416996079134
9305,0.1875,1.885407825837642
9306,0.21875,1.5698577592032454
9307,0.1875,1.8900861440642682
9308,0.15625,1.9728188185824258
9309,0.25,1.8043548892402372
9310,0.125,1.6346357047125197
9311,0.09375,2.3935146347102014
9312,0.15625,1.8377821745277707
9313,0.28125,2.2168633817049184
9314,0.21875,2.175291692544138
9315,0.21875,1.6464168820650888
9316,0.21875,1.71260536761815
9317,0.25,1.6723512797433273
9318,0.21875,1.155715193042011
9319,0.1875,1.915789660616723
9320,0.1875,1.6423871860239034
9321,0.09375,1.9400139607852582
9322,0.0,1.9457759753221144
9323,0.09375,2.529396184193506
9324,0.1875,2.3188404647054144
9325,0.125,1.886093255486558
9326,0.0625,2.011103793010685
9327,0.21875,1.633423200837238
9328,0.09375,2.3263417242203186
9329,0.3125,1.4311231518629015
9330,0.3125,1.6473967555736686
9331,0.15625,2.02420713961153
9332,0.125,1.3413371326166166
9333,0.125,2.3602650808543464
9334,0.15625,2.2063316359232976
9335,0.21875,2.0986564350620274
9336,0.21875,1.4660399174167016
9337,0.28125,1.948497263689286
9338,0.21875,2.1882098864676136
9339,0.25,2.097215776551188
9340,0.21875,1.5793292967997121
9341,0.21875,1.3766850070349332
9342,0.125,2.296555289017742
9343,0.09375,2.2346117306248328
9344,0.125,1.840846249888286
9345,0.125,1.885765209195306
9346,0.15625,2.1296813662139398
9347,0.0625,1.9201811147552141
9348,0.1875,1.9237851034751228
9349,0.15625,2.054372649092054
9350,0.25,1.3827665215444456
9351,0.15625,2.4226777025426838
9352,0.25,1.3934175326993588
9353,0.25,1.5102070583060359
9354,0.15625,1.931506211153898
9355,0.15625,1.4641710976001878
9356,0.09375,1.9772760475871785
9357,0.0625,2.0478607642116575
9358,0.21875,2.0125074238195007
9359,0.15625,1.9705801059747192
9360,0.21875,2.202627891095899
9361,0.03125,2.239945750813378
9362,0.28125,1.3952863525158725
9363,0.15625,2.281831931362774
9364,0.09375,2.4793573338326533
9365,0.0625,2.5089558530022176
9366,0.1875,1.9572499466332296
9367,0.125,1.5505783831048194
9368,0.125,2.12431932523634
9369,0.1875,1.3827665215444456
9370,0.09375,2.233714966224266
9371,0.125,2.3139236462910926
9372,0.0625,1.825976218180183
9373,0.3125,1.2544021227229196
9374,0.1875,2.038892049375353
9375,0.03125,2.125808110547344
9376,0.1875,2.031416942976317
9377,0.125,2.0143130237470244
9378,0.25,2.3385339235803184
9379,0.25,2.1180513067743774
9380,0.125,1.8138647230990763
9381,0.125,1.766868310459966
9382,0.21875,1.472532330283371
9383,0.1875,1.836610848312999
9384,0.34375,1.4794692647167684
9385,0.28125,2.0953633805091654
9386,0.0625,2.4074452208437234
9387,0.1875,1.8756765436350067
9388,0.21875,2.0443105262832866
9389,0.125,2.055731135322445
9390,0.125,2.227922743212988
9391,0.21875,1.7779420102859187
9392,0.25,2.2204762489751237
9393,0.21875,2.016551403583951
9394,0.1875,1.9201811147552141
9395,0.15625,1.9988749213996466
9396,0.09375,2.0111329266760167
9397,0.15625,1.9258622283056712
9398,0.1875,1.8834016893600936
9399,0.15625,2.13881307359556
9400,0.125,2.2786401646364443
9401,0.25,1.9052976724549338
9402,0.15625,1.6265101889440916
9403,0.21875,1.885890734367887
9404,0.09375,1.963435926680785
9405,0.15625,1.99838357632587
9406,0.1875,1.5991956588131857
9407,0.0625,2.1674721086245534
9408,0.21875,1.9140431277206484
9409,0.15625,1.8710207026597838
9410,0.125,2.1486317768991148
9411,0.21875,1.9489453317596206
9412,0.1875,2.3167131462163715
9413,0.09375,1.9575704687381492
9414,0.1875,2.053149199143731
9415,0.09375,1.6671534054361064
9416,0.1875,1.5214469862684674
9417,0.09375,1.659567450257984
9418,0.28125,2.2412131741546197
9419,0.1875,1.475987771739954
9420,0.15625,2.2487525712007272
9421,0.1875,1.9810531397445015
9422,0.125,2.3056775698612038
9423,0.21875,2.1718083521062628
9424,0.125,1.774047503446178
9425,0.09375,2.4538975198497983
9426,0.15625,2.205823725292415
9427,0.15625,2.207201575407761
9428,0.3125,1.6595162690411671
9429,0.25,1.6409869477977
9430,0.1875,2.308028362384305
9431,0.125,1.8461163670525784
9432,0.1875,1.9863916327965219
9433,0.15625,2.2927985699949978
9434,0.125,1.949182693338202
9435,0.1875,1.881954087285598
9436,0.09375,1.7434922636205432
9437,0.09375,2.2771377930155694
9438,0.28125,1.9690491650131356
9439,0.09375,2.1026633871244536
9440,0.125,1.6425762442853087
9441,0.09375,2.503567522193855
9442,0.21875,2.296166474331814
9443,0.0625,1.655560300478061
9444,0.25,1.9141276546096533
9445,0.1875,2.231146736467462
9446,0.1875,2.054372649092054
9447,0.03125,2.0038311868991356
9448,0.21875,1.9710244355598978
9449,0.1875,2.08569636856576
9450,0.15625,2.055731135322445
9451,0.1875,2.041245690980701
9452,0.0625,1.7686587249676862
9453,0.25,1.5145293548858088
9454,0.15625,1.807397392203628
9455,0.125,2.3546940372750944
9456,0.1875,2.1650320694905316
9457,0.25,2.412543454478379
9458,0.125,2.022679975908095
9459,0.125,1.9600361409060016
9460,0.1875,1.7243004175773988
9461,0.09375,2.2110587609037466
9462,0.21875,1.7680878083792737
9463,0.25,1.8392870437529458
9464,0.0625,2.4222111524295
9465,0.28125,1.6468258389852566
9466,0.15625,1.8104419042942674
9467,0.1875,1.945162429155714
9468,0.25,1.6982292270877164
9469,0.03125,2.276893314634635
9470,0.125,2.360580957299178
9471,0.03125,1.885890734367887
9472,0.15625,1.9798344732176627
9473,0.25,1.6075974172379832
9474,0.1875,2.255328586156201
9475,0.125,1.885890734367887
9476,0.25,2.33395710954016
9477,0.1875,1.7168561176582702
9478,0.125,2.133037775478493
9479,0.21875,1.9236727127603495
9480,0.21875,1.9393285311363422
9481,0.25,2.272377365762091
9482,0.25,1.9948581744898073
9483,0.1875,2.0222060947242735
9484,0.15625,2.132421652756304
9485,0.15625,1.6646993740461373
9486,0.21875,2.0986564350620274
9487,0.1875,2.144835400039897
9488,0.09375,2.255827973101031
9489,0.15625,2.1216503180568944
9490,0.1875,1.8720725549150978
9491,0.21875,2.230630296341201
9492,0.09375,2.069004813680037
9493,0.125,2.433345705049141
9494,0.125,2.0011349675164976
9495,0.0625,1.9841532529595953
9496,0.09375,2.011162060341349
9497,0.21875,2.041245690980701
9498,0.09375,1.836610848312999
9499,0.09375,2.216293090428244
9500,0.15625,2.2643981658274095
9501,0.09375,2.240375168167408
9502,0.1875,1.8244170120448426
9503,0.09375,2.1805134799605304
9504,0.125,2.1718895776759224
9505,0.15625,1.7401482041197571
9506,0.15625,2.2476205400487625
9507,0.1875,1.9859097070580214
9508,0.1875,1.991726852655014
9509,0.15625,2.166446565125631
9510,0.21875,1.7500020716347948
9511,0.1875,2.4155428180241802
9512,0.125,2.4190464843437134
9513,0.28125,1.789336382757448
9514,0.25,2.2759864626586443
9515,0.125,1.7686587249676862
9516,0.21875,2.2168010010591264
9517,0.21875,1.8377821745277707
9518,0.0625,1.886576164016803
9519,0.0625,2.232610605569189
9520,0.15625,2.0878304583751266
9521,0.1875,1.8832051758345125
9522,0.1875,1.6151801049824521
9523,0.21875,1.852441876683229
9524,0.09375,2.130335822083245
9525,0.1875,2.2570145709903957
9526,0.21875,1.6588467029204663
9527,0.1875,2.067547071085258
9528,0.1875,1.9485263973546179
9529,0.15625,1.9536840297239588
9530,0.375,1.2767184128983278
9531,0.25,1.9390748425544486
9532,0.1875,1.6085404916573909
9533,0.03125,2.2379858896741505
9534,0.28125,1.914827876777141
9535,0.21875,1.3700508920610448
9536,0.15625,2.015907209594284
9537,0.09375,1.6627174310525148
9538,0.25,1.627944847341328
9539,0.0625,2.13881307359556
9540,0.1875,2.0418113476824917
9541,0.28125,1.6696736904702716
